x,y,country_iso3_code,erml_commodity,concat_figure_notes_text,pole_of_inaccessibility_longitude,erml_sub_commodity,pole_of_inaccessibility_latitude,cgi_commodity_url,yearbook_table_id,quantity,yearbook_table_trans,bgs_commodity_code,units,bgs_statistic_type_trans,bgs_commodity_trans,concat_table_notes_code,year,country_trans,bgs_sub_commodity_trans,concat_table_notes_text,country_iso2_code,erml_group,concat_figure_notes_code
79.282538,22.642556,IND,Fuller's earth,Estimates.|Years ended 31 March following that stated.,79.282538,Fuller's earth,22.642556,http://resource.geosciml.org/classifier/cgi/commodity-code/fullers-earth,18,730000,Production of bentonite and fuller's earth,20,tonnes (metric),Production,bentonite and fuller's earth,,2022-01-01,India,Fuller's earth,,IN,Bentonite and fuller's earth,*|h
-6.587161,31.846552,MAR,Fuller's earth,Estimates.|Smectite.,-6.587161,Fuller's earth,31.846552,http://resource.geosciml.org/classifier/cgi/commodity-code/fullers-earth,18,78000,Production of bentonite and fuller's earth,20,tonnes (metric),Production,bentonite and fuller's earth,,2022-01-01,Morocco,Fuller's earth,,MA,Bentonite and fuller's earth,*|f
17.830424,-11.936504999999999,AGO,Fuller's earth,Estimates.,17.830424,Fuller's earth,-11.936505,http://resource.geosciml.org/classifier/cgi/commodity-code/fullers-earth,18,1000,Production of bentonite and fuller's earth,20,tonnes (metric),Production,bentonite and fuller's earth,,2022-01-01,Angola,Fuller's earth,,AO,Bentonite and fuller's earth,*
-84.192011,9.974655,CRI,Diatomite,,-84.192011,Diatomite,9.974655,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,5943,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Costa Rica,,,CR,Diatomite,
9.669879,51.08851,DEU,Diatomite,,9.669879,Diatomite,51.088510,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,49821,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Germany,,,DE,Diatomite,
33.526313,39.351717,TUR,Diatomite,,33.526313,Diatomite,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,237267,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Turkey,,,TR,Diatomite,
20.335869,47.155288,HUN,Diatomite,,20.335869,Diatomite,47.155288,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,575,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Hungary,,,HU,Diatomite,
164.564138,-20.661227999999998,NCL,"Nickel (mine production, metal content)",,164.564138,Ores and concentates (metal content),-20.661228,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,199951,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,New Caledonia,,,NC,Nickel,
94.13658799999999,63.462201,RUS,"Nickel (mine production, metal content)",,94.136588,Ores and concentates (metal content),63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,220000,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Russia,,,RU,Nickel,
-80.718912,22.366246999999998,CUB,"Nickel (mine production, metal content)",,-80.718912,Ores and concentates (metal content),22.366247,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,42800,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Cuba,,,CU,Nickel,
109.537431,32.216659,CHN,"Nickel (mine production, metal content)",,109.537431,Ores and concentates (metal content),32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,109400,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,China,,,CN,Nickel,
33.526313,39.351717,TUR,"Nickel (mine production, metal content)",,33.526313,Ores and concentates (metal content),39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,14535,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Turkey,,,TR,Nickel,
19.394322,52.124770999999996,POL,"Nickel (mine production, metal content)",,19.394322,Ores and concentates (metal content),52.124771,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,830,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Poland,,,PL,Nickel,
114.218582,-0.9663149999999999,IDN,"Nickel (mine production, metal content)",,114.218582,Ores and concentates (metal content),-0.966315,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,1579000,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Indonesia,,,ID,Nickel,
-6.587161,31.846552,MAR,"Nickel (mine production, metal content)",,-6.587161,Ores and concentates (metal content),31.846552,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,200,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Morocco,,,MA,Nickel,
-90.736761,15.240898,GTM,"Nickel (mine production, metal content)",,-90.736761,Ores and concentates (metal content),15.240898,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,48200,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Guatemala,,,GT,Nickel,
121.417908,17.522436,PHL,"Nickel (mine production, metal content)",,121.417908,Ores and concentates (metal content),17.522436,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,360000,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Philippines,,,PH,Nickel,
20.873742999999997,42.572883,1A0,"Nickel (mine production, metal content)",,20.873743,Ores and concentates (metal content),42.572883,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,387,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Kosovo,,,XK,Nickel,
10.262436,61.687073999999996,NOR,"Nickel (mine production, metal content)",,10.262436,Ores and concentates (metal content),61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,200,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Norway,,,NO,Nickel,
20.154355,40.519335999999996,ALB,"Nickel (mine production, metal content)",,20.154355,Ores and concentates (metal content),40.519336,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,1574,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Albania,,,AL,Nickel,
-119.677633,59.205383999999995,CAN,"Nickel (mine production, metal content)",,-119.677633,Ores and concentates (metal content),59.205384,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,96757,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Canada,,,CA,Nickel,
132.72135600000001,-23.137734,AUS,"Nickel (mine production, metal content)",,132.721356,Ores and concentates (metal content),-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,155007,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Australia,,,AU,Nickel,
26.300237,-14.98326,ZMB,"Nickel (mine production, metal content)",,26.300237,Ores and concentates (metal content),-14.983260,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,4059,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Zambia,,,ZM,Nickel,
-49.028009999999995,-12.408957,BRA,"Nickel (mine production, metal content)",,-49.028010,Ores and concentates (metal content),-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,77400,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Brazil,,,BR,Nickel,
23.214465999999998,-30.457874999999998,ZAF,"Nickel (mine production, metal content)",,23.214466,Ores and concentates (metal content),-30.457875,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,29033,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,South Africa,,,ZA,Nickel,
-70.500342,18.899231999999998,DOM,"Nickel (mine production, metal content)",,-70.500342,Ores and concentates (metal content),18.899232,http://resource.geosciml.org/classifier/cgi/commodity-code/nickel,102,29223,Mine production of nickel,102,tonnes (metal content),Production,"nickel, mine",,2022-01-01,Dominican Republic,,,DO,Nickel,
20.335869,47.155288,HUN,Bauxite,,20.335869,Bauxite,47.155288,http://resource.geosciml.org/classifier/cgi/commodity-code/bauxite,1,0,Production of bauxite,1,tonnes (metric),Production,bauxite,,2022-01-01,Hungary,,,HU,"Bauxite, alumina and aluminium",
-1.03727,6.962365999999999,GHA,Bauxite,,-1.037270,Bauxite,6.962366,http://resource.geosciml.org/classifier/cgi/commodity-code/bauxite,1,773213,Production of bauxite,1,tonnes (metric),Production,bauxite,,2022-01-01,Ghana,,,GH,"Bauxite, alumina and aluminium",
18.0,44.0,BIH,Bauxite,,18.000000,Bauxite,44.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/bauxite,1,699926,Production of bauxite,1,tonnes (metric),Production,bauxite,,2022-01-01,Bosnia & Herzegovina,,,BA,"Bauxite, alumina and aluminium",
-5.562523,7.5352689999999996,CIV,Bauxite,,-5.562523,Bauxite,7.535269,http://resource.geosciml.org/classifier/cgi/commodity-code/bauxite,1,0,Production of bauxite,1,tonnes (metric),Production,bauxite,,2022-01-01,Ivory Coast,,,CI,"Bauxite, alumina and aluminium",
-77.31881,18.155226,JAM,Bauxite,,-77.318810,Bauxite,18.155226,http://resource.geosciml.org/classifier/cgi/commodity-code/bauxite,1,4364729,Production of bauxite,1,tonnes (metric),Production,bauxite,,2022-01-01,Jamaica,,,JM,"Bauxite, alumina and aluminium",
-97.834383,39.139831,USA,Bauxite,Data for Alabama only.|Years ended 30 September of that stated.,-97.834383,Bauxite,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/bauxite,1,13900,Production of bauxite,1,tonnes (metric),Production,bauxite,,2022-01-01,USA,,,US,"Bauxite, alumina and aluminium",g|h
2.452177,46.620563,FRA,Bauxite,For non-metallurgical uses.,2.452177,Bauxite,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/bauxite,1,118000,Production of bauxite,1,tonnes (metric),Production,bauxite,,2022-01-01,France,,,FR,"Bauxite, alumina and aluminium",l
16.0,50.0,CZE,Diatomite,,16.000000,Diatomite,50.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,44000,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Czech Republic,,,CZ,Diatomite,
-101.933344,23.629557,MEX,Diatomite,,-101.933344,Diatomite,23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,107060,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Mexico,,,MX,Diatomite,
-49.028009999999995,-12.408957,BRA,Diatomite,,-49.028010,Diatomite,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,33029,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Brazil,,,BR,Diatomite,
132.72135600000001,-23.137734,AUS,Diatomite,,132.721356,Diatomite,-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,5,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Australia,,,AU,Diatomite,
-69.73191899999999,-26.162882999999997,CHL,Diatomite,,-69.731919,Diatomite,-26.162883,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,24279,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Chile,,,CL,Diatomite,
-73.03382599999999,-13.197341,PER,Diatomite,,-73.033826,Diatomite,-13.197341,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,104660,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Peru,,,PE,Diatomite,
38.189454999999995,-13.567587,MOZ,Diatomite,,38.189455,Diatomite,-13.567587,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,51449,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Mozambique,,,MZ,Diatomite,
19.394322,52.124770999999996,POL,Diatomite,,19.394322,Diatomite,52.124771,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,1170,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Poland,,,PL,Diatomite,
44.908958,23.753953,SAU,Diatomite,,44.908958,Diatomite,23.753953,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,45,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Saudi Arabia,,,SA,Diatomite,
37.821487999999995,0.551546,KEN,Diatomite,,37.821488,Diatomite,0.551546,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,1401,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Kenya,,,KE,Diatomite,
128.0,36.0,KOR,Diatomite,,128.000000,Diatomite,36.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,11880,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Korea (Rep. of),,,KR,Diatomite,
94.13658799999999,63.462201,RUS,Diatomite,Estimates.,94.136588,Diatomite,63.462201,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,50000,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Russia,,,RU,Diatomite,*
-97.834383,39.139831,USA,Diatomite,Estimates.|Sold or used by producers.,-97.834383,Diatomite,39.139831,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,1100000,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,USA,,,US,Diatomite,*|c
-3.562909,40.389544,ESP,Diatomite,Including the mineral Tripoli.,-3.562909,Diatomite,40.389544,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,87095,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Spain,,,ES,Diatomite,b
169.942601,-44.75072,NZL,Diatomite,Estimates.,169.942601,Diatomite,-44.750720,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,40000,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,New Zealand,,,NZ,Diatomite,*
142.796275,43.46076,JPN,Diatomite,Estimates.,142.796275,Diatomite,43.460760,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,40000,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Japan,,,JP,Diatomite,*
44.931729999999995,40.288596,ARM,Diatomite,Estimates.,44.931730,Diatomite,40.288596,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,20000,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Armenia,,,AM,Diatomite,*
2.452177,46.620563,FRA,Diatomite,Estimates.,2.452177,Diatomite,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,80000,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,France,,,FR,Diatomite,*
55.508706,31.955713,IRN,Diatomite,Years ended 20 March following that stated.,55.508706,Diatomite,31.955713,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,0,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Iran,,,IR,Diatomite,h
109.537431,32.216659,CHN,Diatomite,Estimates.,109.537431,Diatomite,32.216659,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,270000,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,China,,,CN,Diatomite,*
-64.247496,-31.841561,ARG,Diatomite,Estimates.,-64.247496,Diatomite,-31.841561,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,100000,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Argentina,,,AR,Diatomite,*
38.369268,8.782801,ETH,Diatomite,Estimates.|Years ended 7 July of that stated.,38.369268,Diatomite,8.782801,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,5000,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Ethiopia,,,ET,Diatomite,*|j
3.2078,27.468550999999998,DZA,Diatomite,Estimates.,3.207800,Diatomite,27.468551,http://resource.geosciml.org/classifier/cgi/commodity-code/diatomite,48,3000,Production of diatomite,50,tonnes (metric),Production,diatomite,,2022-01-01,Algeria,,,DZ,Diatomite,*
26.300237,-14.98326,ZMB,Cobalt (refined),,26.300237,Refined,-14.983260,http://resource.geosciml.org/classifier/cgi/commodity-code/cobalt,37,0,Production of refined cobalt,37,tonnes (metric),Production,"cobalt, refined",,2022-01-01,Zambia,,,ZM,Cobalt,
10.262436,61.687073999999996,NOR,Cobalt (refined),,10.262436,Refined,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/cobalt,37,3124,Production of refined cobalt,37,tonnes (metric),Production,"cobalt, refined",,2022-01-01,Norway,,,NO,Cobalt,
14.130671999999999,47.585656,AUT,Cement clinker,Estimates.,14.130672,,47.585656,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,40000,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Austria,"Cement, clinker",,AT,Cement,*
23.840187999999998,42.733269,BGR,Cement clinker,Estimates.,23.840188,,42.733269,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,2000000,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Bulgaria,"Cement, clinker",,BG,Cement,*
20.335869,47.155288,HUN,Cement clinker,Estimates.,20.335869,,47.155288,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,400000,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Hungary,"Cement, clinker",,HU,Cement,*
6.071763,49.766824,LUX,Cement clinker,Estimates.,6.071763,,49.766824,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,700000,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Luxembourg,"Cement, clinker",,LU,Cement,*
31.971487999999997,49.685680999999995,UKR,Cement clinker,Estimates.,31.971488,,49.685681,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,4000000,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Ukraine,"Cement, clinker",,UA,Cement,*
-8.263145999999999,39.866841,PRT,Cement clinker,Estimates.,-8.263146,,39.866841,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,4600000,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Portugal,"Cement, clinker",,PT,Cement,*
26.988965999999998,56.871064,LVA,Cement clinker,Estimates.,26.988966,,56.871064,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,1500000,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Latvia,"Cement, clinker",,LV,Cement,*
19.480382,48.704935,SVK,Cement clinker,Estimates.,19.480382,,48.704935,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,2100000,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Slovakia,"Cement, clinker",,SK,Cement,*
21.069122999999998,43.769359,SRB,Cement clinker,Estimates.,21.069123,,43.769359,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,1300000,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Serbia,"Cement, clinker",,RS,Cement,*
10.612941,45.366552,ITA,Cement clinker,,10.612941,,45.366552,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,12084914,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Italy,"Cement, clinker",,IT,Cement,
22.009674999999998,39.740648,GRC,Cement clinker,,22.009675,,39.740648,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,6523328,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Greece,"Cement, clinker",,GR,Cement,
10.262436,61.687073999999996,NOR,Cement clinker,,10.262436,,61.687074,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,1391000,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Norway,"Cement, clinker",,NO,Cement,
4.362657,50.839724,BEL,Cement clinker,,4.362657,,50.839724,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,230000,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Belgium,"Cement, clinker",,BE,Cement,
16.205146,45.645755,HRV,Cement clinker,,16.205146,,45.645755,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,2262669,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Croatia,"Cement, clinker",,HR,Cement,
33.526313,39.351717,TUR,Cement clinker,,33.526313,,39.351717,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,72171959,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Turkey,"Cement, clinker",,TR,Cement,
18.043765,65.542091,SWE,Cement clinker,,18.043765,,65.542091,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,2251000,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Sweden,"Cement, clinker",,SE,Cement,
16.0,50.0,CZE,Cement clinker,,16.000000,,50.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,3497014,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Czech Republic,"Cement, clinker",,CZ,Cement,
2.452177,46.620563,FRA,Cement clinker,,2.452177,,46.620563,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,12074000,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,France,"Cement, clinker",,FR,Cement,
24.972941,45.853463999999995,ROU,Cement clinker,,24.972941,,45.853464,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,7045637,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Romania,"Cement, clinker",,RO,Cement,
33.114833,34.90605,CYP,Cement clinker,,33.114833,,34.906050,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,2480346,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Cyprus,"Cement, clinker",,CY,Cement,
-3.562909,40.389544,ESP,Cement clinker,,-3.562909,,40.389544,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,15400000,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Spain,"Cement, clinker",,ES,Cement,
-3.0,55.0,GBR,Cement clinker,,-3.000000,,55.000000,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,7160000,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,United Kingdom,"Cement, clinker",,GB,Cement,
9.669879,51.08851,DEU,Cement clinker,,9.669879,,51.088510,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,21910970,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Germany,"Cement, clinker",,DE,Cement,
26.640974999999997,58.593351,EST,Cement clinker,,26.640975,,58.593351,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,0,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Estonia,"Cement, clinker",,EE,Cement,
19.394322,52.124770999999996,POL,Cement clinker,,19.394322,,52.124771,http://resource.geosciml.org/classifier/cgi/commodity-code/lime,174,14602804,Production of cement clinker,174,tonnes (metric),Production,cement  clinker,,2022-01-01,Poland,"Cement, clinker",,PL,Cement,
160.170302,-9.622608999999999,SLB,Bauxite,Estimates.|Conservative BGS estimate based on reported exports.,160.170302,Bauxite,-9.622609,http://resource.geosciml.org/classifier/cgi/commodity-code/bauxite,1,0,Production of bauxite,1,tonnes (metric),Production,bauxite,,2022-01-01,Solomon Islands,,,SB,"Bauxite, alumina and aluminium",*|m
105.335928,21.894282,VNM,Bauxite,Estimates.,105.335928,Bauxite,21.894282,http://resource.geosciml.org/classifier/cgi/commodity-code/bauxite,1,3200000,Production of bauxite,1,tonnes (metric),Production,bauxite,,2022-01-01,Vietnam,,,VN,"Bauxite, alumina and aluminium",*
44.908958,23.753953,SAU,Bauxite,Estimates.,44.908958,Bauxite,23.753953,http://resource.geosciml.org/classifier/cgi/commodity-code/bauxite,1,5500000,Production of bauxite,1,tonnes (metric),Production,bauxite,,2022-01-01,Saudi Arabia,,,SA,"Bauxite, alumina and aluminium",*
71.28184499999999,30.792002999999998,PAK,Bauxite,Years ended 30 June of that stated.,71.281845,Bauxite,30.792003,http://resource.geosciml.org/classifier/cgi/commodity-code/bauxite,1,56266,Production of bauxite,1,tonnes (metric),Production,bauxite,,2022-01-01,Pakistan,,,PK,"Bauxite, alumina and aluminium",e
55.508706,31.955713,IRN,Bauxite,Estimates.|Years ended 20 March following that stated.,55.508706,Bauxite,31.955713,http://resource.geosciml.org/classifier/cgi/commodity-code/bauxite,1,1000000,Production of bauxite,1,tonnes (metric),Production,bauxite,,2022-01-01,Iran,,,IR,"Bauxite, alumina and aluminium",*|a
-49.028009999999995,-12.408957,BRA,Bauxite,Estimates.,-49.028010,Bauxite,-12.408957,http://resource.geosciml.org/classifier/cgi/commodity-code/bauxite,1,36000000,Production of bauxite,1,tonnes (metric),Production,bauxite,,2022-01-01,Brazil,,,BR,"Bauxite, alumina and aluminium",*
23.840187999999998,42.733269,BGR,"Gold (mine production, metal production)",,23.840188,Ores and concentrates (metal content),42.733269,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,57,11183,Mine production of gold,57,kilograms,Production,"gold, mine",,2022-01-01,Bulgaria,,,BG,Gold,
17.830424,-11.936504999999999,AGO,"Gold (mine production, metal production)",,17.830424,Ores and concentrates (metal content),-11.936505,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,57,80,Mine production of gold,57,kilograms,Production,"gold, mine",,2022-01-01,Angola,,,AO,Gold,
19.480382,48.704935,SVK,"Gold (mine production, metal production)",,19.480382,Ores and concentrates (metal content),48.704935,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,57,399,Mine production of gold,57,kilograms,Production,"gold, mine",,2022-01-01,Slovakia,,,SK,Gold,
12.322706,-0.309716,GAB,"Gold (mine production, metal production)",,12.322706,Ores and concentrates (metal content),-0.309716,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,57,1063,Mine production of gold,57,kilograms,Production,"gold, mine",,2022-01-01,Gabon,,,GA,Gold,
132.72135600000001,-23.137734,AUS,"Gold (mine production, metal production)",,132.721356,Ores and concentrates (metal content),-23.137734,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,57,302787,Mine production of gold,57,kilograms,Production,"gold, mine",,2022-01-01,Australia,,,AU,Gold,
34.022162,-5.686961,TZA,"Gold (mine production, metal production)",,34.022162,Ores and concentrates (metal content),-5.686961,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,57,56943,Mine production of gold,57,kilograms,Production,"gold, mine",,2022-01-01,Tanzania,,,TZ,Gold,
29.851884,-19.002536,ZWE,"Gold (mine production, metal production)",,29.851884,Ores and concentrates (metal content),-19.002536,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,57,37225,Mine production of gold,57,kilograms,Production,"gold, mine",,2022-01-01,Zimbabwe,,,ZW,Gold,
-3.562909,40.389544,ESP,"Gold (mine production, metal production)",,-3.562909,Ores and concentrates (metal content),40.389544,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,57,1359,Mine production of gold,57,kilograms,Production,"gold, mine",,2022-01-01,Spain,,,ES,Gold,
19.394322,52.124770999999996,POL,"Gold (mine production, metal production)",,19.394322,Ores and concentrates (metal content),52.124771,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,57,769,Mine production of gold,57,kilograms,Production,"gold, mine",,2022-01-01,Poland,,,PL,Gold,
-11.787341999999999,8.571909999999999,SLE,"Gold (mine production, metal production)",,-11.787342,Ores and concentrates (metal content),8.571910,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,57,150,Mine production of gold,57,kilograms,Production,"gold, mine",,2022-01-01,Sierra Leone,,,SL,Gold,
-101.933344,23.629557,MEX,"Gold (mine production, metal production)",,-101.933344,Ores and concentrates (metal content),23.629557,http://resource.geosciml.org/classifier/cgi/commodity-code/gold,57,147700,Mine production of gold,57,kilograms,Production,"gold, mine",,2022-01-01,Mexico,,,MX,Gold,
